Campaign ID,Campaign Name,Ad Group ID,Ad Group Name,Creative ID,Creative Name,Advertiser ID,Advertiser Name,Channel,Impressions,Clicks,Advertiser Cost (Adv Currency),CTR,CPM,CPC,Total Conversions,Date,platform
ttd_cmp_00066,Black Friday Lapsed Customers - Promo Push CTV,ttd_ag_00920,Contextual CTV,ttd_cr_00920,CTV Creative 9,998877,Northstar Retail,CTV,550525,27058,5119.68,4.91,9.30,0.19,1176,2024-11-20,ttd
ttd_cmp_00066,New Arrivals Retargeting - Gift Guide Online Video,ttd_ag_00921,Contextual Online Video,ttd_cr_00921,Online Video Creative 0,998877,Northstar Retail,Online Video,924702,20722,38099.46,2.24,41.20,1.84,707,2024-11-21,ttd
ttd_cmp_00066,Cyber Week Lapsed Customers - Promo Push Audio,ttd_ag_00922,Behavioral Audio,ttd_cr_00922,Audio Creative 1,998877,Northstar Retail,Audio,441460,18594,8442.92,4.21,19.12,0.45,823,2024-11-22,ttd
ttd_cmp_00066,Loyalty Lookalike - Promo Push CTV,ttd_ag_00923,Retargeting CTV,ttd_cr_00923,CTV Creative 2,998877,Northstar Retail,CTV,95056,5793,4986.92,6.09,52.46,0.86,102,2024-11-23,ttd
ttd_cmp_00066,Loyalty Lapsed Customers - Broad Native,ttd_ag_00924,Behavioral Native,ttd_cr_00924,Native Creative 3,998877,Northstar Retail,Native,63391,2755,1715.19,4.35,27.06,0.62,30,2024-11-24,ttd
ttd_cmp_00067,New Arrivals High Intent - Top Sellers CTV,ttd_ag_00925,Contextual CTV,ttd_cr_00925,CTV Creative 4,998877,Northstar Retail,CTV,50875,3013,457.41,5.92,8.99,0.15,79,2024-11-25,ttd
ttd_cmp_00067,Holiday Retargeting - Value Props Display,ttd_ag_00926,Contextual Display,ttd_cr_00926,Display Creative 5,998877,Northstar Retail,Display,380282,17226,5674.40,4.53,14.92,0.33,1012,2024-11-26,ttd
ttd_cmp_00067,Loyalty Cart Abandoners - Value Props CTV,ttd_ag_00927,Retargeting CTV,ttd_cr_00927,CTV Creative 6,998877,Northstar Retail,CTV,21086,963,598.86,4.57,28.40,0.62,55,2024-11-27,ttd
ttd_cmp_00067,Cyber Week Retargeting - Value Props CTV,ttd_ag_00928,Lookalike CTV,ttd_cr_00928,CTV Creative 7,998877,Northstar Retail,CTV,480767,33261,18221.46,6.92,37.90,0.55,1842,2024-11-28,ttd
ttd_cmp_00067,Black Friday Lookalike - Core Terms CTV,ttd_ag_00929,Behavioral CTV,ttd_cr_00929,CTV Creative 8,998877,Northstar Retail,CTV,383168,2701,3820.44,0.70,9.97,1.41,89,2024-11-29,ttd
ttd_cmp_00067,Evergreen Cart Abandoners - Core Terms CTV,ttd_ag_00930,Retargeting CTV,ttd_cr_00930,CTV Creative 9,998877,Northstar Retail,CTV,184346,925,1316.74,0.50,7.14,1.42,42,2024-11-30,ttd
ttd_cmp_00067,New Arrivals High Intent - Top Sellers CTV,ttd_ag_00931,Retargeting CTV,ttd_cr_00931,CTV Creative 0,998877,Northstar Retail,CTV,637291,13759,8338.61,2.16,13.08,0.61,294,2024-11-01,ttd
ttd_cmp_00067,Loyalty Retargeting - Core Terms Online Video,ttd_ag_00932,Contextual Online Video,ttd_cr_00932,Online Video Creative 1,998877,Northstar Retail,Online Video,359044,6624,7214.06,1.84,20.09,1.09,153,2024-11-02,ttd
ttd_cmp_00067,Black Friday Cart Abandoners - Core Terms CTV,ttd_ag_00933,Retargeting CTV,ttd_cr_00933,CTV Creative 2,998877,Northstar Retail,CTV,317907,21047,11949.47,6.62,37.59,0.57,186,2024-11-03,ttd
ttd_cmp_00067,New Arrivals Prospecting - Gift Guide Online Video,ttd_ag_00934,Retargeting Online Video,ttd_cr_00934,Online Video Creative 3,998877,Northstar Retail,Online Video,234862,4223,11574.43,1.80,49.28,2.74,91,2024-11-04,ttd
ttd_cmp_00067,Cyber Week Prospecting - Value Props Display,ttd_ag_00935,Contextual Display,ttd_cr_00935,Display Creative 4,998877,Northstar Retail,Display,559858,4818,19735.34,0.86,35.25,4.10,45,2024-11-05,ttd
ttd_cmp_00067,Holiday High Intent - Broad Display,ttd_ag_00936,Lookalike Display,ttd_cr_00936,Display Creative 5,998877,Northstar Retail,Display,623845,20675,30012.70,3.31,48.11,1.45,496,2024-11-06,ttd
ttd_cmp_00067,Holiday Cart Abandoners - Broad Audio,ttd_ag_00937,Behavioral Audio,ttd_cr_00937,Audio Creative 6,998877,Northstar Retail,Audio,688238,29855,24600.44,4.34,35.74,0.82,1552,2024-11-07,ttd
ttd_cmp_00067,Loyalty Prospecting - Core Terms Native,ttd_ag_00938,Retargeting Native,ttd_cr_00938,Native Creative 7,998877,Northstar Retail,Native,285021,15829,8166.50,5.55,28.65,0.52,1122,2024-11-08,ttd
ttd_cmp_00068,Evergreen Retargeting - Broad Audio,ttd_ag_00939,Retargeting Audio,ttd_cr_00939,Audio Creative 8,998877,Northstar Retail,Audio,668354,46323,17343.85,6.93,25.95,0.37,1480,2024-11-09,ttd
ttd_cmp_00068,Black Friday Lookalike - Core Terms Audio,ttd_ag_00940,Retargeting Audio,ttd_cr_00940,Audio Creative 9,998877,Northstar Retail,Audio,402192,22575,4214.85,5.61,10.48,0.19,853,2024-11-10,ttd
ttd_cmp_00068,Holiday Lookalike - Promo Push Native,ttd_ag_00941,Contextual Native,ttd_cr_00941,Native Creative 0,998877,Northstar Retail,Native,714029,5914,8238.74,0.83,11.54,1.39,403,2024-11-11,ttd
ttd_cmp_00068,Cyber Week Cart Abandoners - Top Sellers Display,ttd_ag_00942,Retargeting Display,ttd_cr_00942,Display Creative 1,998877,Northstar Retail,Display,638809,46296,27809.96,7.25,43.53,0.60,860,2024-11-12,ttd
ttd_cmp_00068,Evergreen Retargeting - Core Terms Audio,ttd_ag_00943,Retargeting Audio,ttd_cr_00943,Audio Creative 2,998877,Northstar Retail,Audio,698492,7700,8633.26,1.10,12.36,1.12,382,2024-11-13,ttd
ttd_cmp_00068,Evergreen Retargeting - Core Terms Audio,ttd_ag_00944,Behavioral Audio,ttd_cr_00944,Audio Creative 3,998877,Northstar Retail,Audio,917988,22855,28857.14,2.49,31.44,1.26,1533,2024-11-14,ttd
ttd_cmp_00068,Evergreen High Intent - Value Props Online Video,ttd_ag_00945,Lookalike Online Video,ttd_cr_00945,Online Video Creative 4,998877,Northstar Retail,Online Video,506831,28032,26854.04,5.53,52.98,0.96,1574,2024-11-15,ttd
ttd_cmp_00068,Loyalty Cart Abandoners - Top Sellers Online Video,ttd_ag_00946,Lookalike Online Video,ttd_cr_00946,Online Video Creative 5,998877,Northstar Retail,Online Video,123180,3385,5953.17,2.75,48.33,1.76,56,2024-11-16,ttd
ttd_cmp_00068,Loyalty Retargeting - Broad Online Video,ttd_ag_00947,Lookalike Online Video,ttd_cr_00947,Online Video Creative 6,998877,Northstar Retail,Online Video,579404,19354,18526.97,3.34,31.98,0.96,380,2024-11-17,ttd
ttd_cmp_00068,Cyber Week Prospecting - Core Terms CTV,ttd_ag_00948,Contextual CTV,ttd_cr_00948,CTV Creative 7,998877,Northstar Retail,CTV,261576,9109,11921.55,3.48,45.58,1.31,256,2024-11-18,ttd
ttd_cmp_00068,Evergreen High Intent - Top Sellers Display,ttd_ag_00949,Behavioral Display,ttd_cr_00949,Display Creative 8,998877,Northstar Retail,Display,48635,2191,772.40,4.51,15.88,0.35,118,2024-11-19,ttd
ttd_cmp_00068,Cyber Week Prospecting - Gift Guide CTV,ttd_ag_00950,Behavioral CTV,ttd_cr_00950,CTV Creative 9,998877,Northstar Retail,CTV,148517,10493,6351.95,7.07,42.77,0.61,613,2024-11-20,ttd
ttd_cmp_00068,Black Friday Cart Abandoners - Gift Guide Audio,ttd_ag_00951,Behavioral Audio,ttd_cr_00951,Audio Creative 0,998877,Northstar Retail,Audio,596828,42599,12044.26,7.14,20.18,0.28,1547,2024-11-21,ttd
ttd_cmp_00068,Cyber Week Cart Abandoners - Gift Guide Online Video,ttd_ag_00952,Behavioral Online Video,ttd_cr_00952,Online Video Creative 1,998877,Northstar Retail,Online Video,416793,8904,7446.14,2.14,17.87,0.84,123,2024-11-22,ttd
ttd_cmp_00069,Cyber Week High Intent - Gift Guide Native,ttd_ag_00953,Retargeting Native,ttd_cr_00953,Native Creative 2,998877,Northstar Retail,Native,66796,4457,700.55,6.67,10.49,0.16,183,2024-11-23,ttd
ttd_cmp_00069,Evergreen High Intent - Top Sellers Display,ttd_ag_00954,Contextual Display,ttd_cr_00954,Display Creative 3,998877,Northstar Retail,Display,511281,35490,3722.57,6.94,7.28,0.10,2293,2024-11-24,ttd
ttd_cmp_00069,Holiday High Intent - Top Sellers CTV,ttd_ag_00955,Lookalike CTV,ttd_cr_00955,CTV Creative 4,998877,Northstar Retail,CTV,707024,16869,32879.45,2.39,46.50,1.95,999,2024-11-25,ttd
ttd_cmp_00069,Loyalty High Intent - Value Props Online Video,ttd_ag_00956,Retargeting Online Video,ttd_cr_00956,Online Video Creative 5,998877,Northstar Retail,Online Video,410232,29067,21612.79,7.09,52.68,0.74,2081,2024-11-26,ttd
ttd_cmp_00069,Cyber Week Lookalike - Promo Push Audio,ttd_ag_00957,Contextual Audio,ttd_cr_00957,Audio Creative 6,998877,Northstar Retail,Audio,645433,36598,32873.37,5.67,50.93,0.90,661,2024-11-27,ttd
ttd_cmp_00069,Loyalty High Intent - Top Sellers Audio,ttd_ag_00958,Retargeting Audio,ttd_cr_00958,Audio Creative 7,998877,Northstar Retail,Audio,445023,17277,9827.94,3.88,22.08,0.57,968,2024-11-28,ttd
ttd_cmp_00069,Black Friday High Intent - Value Props Audio,ttd_ag_00959,Contextual Audio,ttd_cr_00959,Audio Creative 8,998877,Northstar Retail,Audio,540945,26809,19961.02,4.96,36.90,0.74,1105,2024-11-29,ttd
ttd_cmp_00069,New Arrivals Lapsed Customers - Top Sellers Native,ttd_ag_00960,Contextual Native,ttd_cr_00960,Native Creative 9,998877,Northstar Retail,Native,127897,6695,6802.71,5.23,53.19,1.02,157,2024-11-30,ttd
ttd_cmp_00069,Holiday Lookalike - Core Terms Native,ttd_ag_00961,Lookalike Native,ttd_cr_00961,Native Creative 0,998877,Northstar Retail,Native,71108,3096,3544.43,4.35,49.85,1.14,163,2024-11-01,ttd
ttd_cmp_00069,Holiday Retargeting - Value Props Online Video,ttd_ag_00962,Lookalike Online Video,ttd_cr_00962,Online Video Creative 1,998877,Northstar Retail,Online Video,889023,40654,19636.12,4.57,22.09,0.48,2543,2024-11-02,ttd
ttd_cmp_00069,Loyalty Prospecting - Top Sellers Audio,ttd_ag_00963,Retargeting Audio,ttd_cr_00963,Audio Creative 2,998877,Northstar Retail,Audio,322701,2511,8395.67,0.78,26.02,3.34,36,2024-11-03,ttd
ttd_cmp_00069,New Arrivals Retargeting - Top Sellers CTV,ttd_ag_00964,Behavioral CTV,ttd_cr_00964,CTV Creative 3,998877,Northstar Retail,CTV,508438,13866,24143.50,2.73,47.49,1.74,1040,2024-11-04,ttd
ttd_cmp_00069,New Arrivals Retargeting - Broad Native,ttd_ag_00965,Lookalike Native,ttd_cr_00965,Native Creative 4,998877,Northstar Retail,Native,727599,24060,20817.29,3.31,28.61,0.87,582,2024-11-05,ttd
ttd_cmp_00069,Evergreen Retargeting - Core Terms Audio,ttd_ag_00966,Retargeting Audio,ttd_cr_00966,Audio Creative 5,998877,Northstar Retail,Audio,79017,4032,1827.75,5.10,23.13,0.45,203,2024-11-06,ttd
ttd_cmp_00070,Evergreen High Intent - Gift Guide Audio,ttd_ag_00967,Lookalike Audio,ttd_cr_00967,Audio Creative 6,998877,Northstar Retail,Audio,659946,12349,17020.80,1.87,25.79,1.38,457,2024-11-07,ttd
ttd_cmp_00070,Holiday Cart Abandoners - Gift Guide Online Video,ttd_ag_00968,Lookalike Online Video,ttd_cr_00968,Online Video Creative 7,998877,Northstar Retail,Online Video,815576,14912,42552.15,1.83,52.17,2.85,398,2024-11-08,ttd
ttd_cmp_00070,Evergreen Retargeting - Core Terms Audio,ttd_ag_00969,Lookalike Audio,ttd_cr_00969,Audio Creative 8,998877,Northstar Retail,Audio,812530,55887,43336.40,6.88,53.34,0.78,3833,2024-11-09,ttd
ttd_cmp_00070,Black Friday Retargeting - Broad CTV,ttd_ag_00970,Behavioral CTV,ttd_cr_00970,CTV Creative 9,998877,Northstar Retail,CTV,120312,4856,3496.95,4.04,29.07,0.72,287,2024-11-10,ttd
ttd_cmp_00070,Black Friday Cart Abandoners - Core Terms Native,ttd_ag_00971,Behavioral Native,ttd_cr_00971,Native Creative 0,998877,Northstar Retail,Native,214661,14708,8101.50,6.85,37.74,0.55,310,2024-11-11,ttd
ttd_cmp_00070,Cyber Week Prospecting - Core Terms Display,ttd_ag_00972,Behavioral Display,ttd_cr_00972,Display Creative 1,998877,Northstar Retail,Display,192718,921,4944.41,0.48,25.66,5.37,50,2024-11-12,ttd
ttd_cmp_00070,Cyber Week Retargeting - Broad Audio,ttd_ag_00973,Contextual Audio,ttd_cr_00973,Audio Creative 2,998877,Northstar Retail,Audio,434563,30512,12433.27,7.02,28.61,0.41,1451,2024-11-13,ttd
ttd_cmp_00070,Holiday Lapsed Customers - Broad CTV,ttd_ag_00974,Behavioral CTV,ttd_cr_00974,CTV Creative 3,998877,Northstar Retail,CTV,282409,21824,11154.61,7.73,39.50,0.51,731,2024-11-14,ttd
ttd_cmp_00070,Holiday Cart Abandoners - Core Terms Audio,ttd_ag_00975,Retargeting Audio,ttd_cr_00975,Audio Creative 4,998877,Northstar Retail,Audio,866148,28062,46755.44,3.24,53.98,1.67,1692,2024-11-15,ttd
ttd_cmp_00070,Loyalty Lookalike - Promo Push Native,ttd_ag_00976,Lookalike Native,ttd_cr_00976,Native Creative 5,998877,Northstar Retail,Native,876941,28815,34419.36,3.29,39.25,1.19,352,2024-11-16,ttd
ttd_cmp_00070,New Arrivals Prospecting - Core Terms Audio,ttd_ag_00977,Lookalike Audio,ttd_cr_00977,Audio Creative 6,998877,Northstar Retail,Audio,941329,6539,8831.74,0.69,9.38,1.35,359,2024-11-17,ttd
ttd_cmp_00070,Evergreen High Intent - Top Sellers CTV,ttd_ag_00978,Retargeting CTV,ttd_cr_00978,CTV Creative 7,998877,Northstar Retail,CTV,472222,33809,13552.35,7.16,28.70,0.40,514,2024-11-18,ttd
ttd_cmp_00070,Black Friday Prospecting - Broad Display,ttd_ag_00979,Contextual Display,ttd_cr_00979,Display Creative 8,998877,Northstar Retail,Display,748473,11108,23001.93,1.48,30.73,2.07,320,2024-11-19,ttd
ttd_cmp_00070,Loyalty Lapsed Customers - Value Props Online Video,ttd_ag_00980,Retargeting Online Video,ttd_cr_00980,Online Video Creative 9,998877,Northstar Retail,Online Video,393913,20013,10968.98,5.08,27.85,0.55,1110,2024-11-20,ttd
ttd_cmp_00071,Black Friday Lookalike - Core Terms Audio,ttd_ag_00981,Contextual Audio,ttd_cr_00981,Audio Creative 0,998877,Northstar Retail,Audio,675577,21082,24188.65,3.12,35.80,1.15,603,2024-11-21,ttd
ttd_cmp_00071,Black Friday Retargeting - Broad Online Video,ttd_ag_00982,Retargeting Online Video,ttd_cr_00982,Online Video Creative 1,998877,Northstar Retail,Online Video,159634,9434,5847.91,5.91,36.63,0.62,121,2024-11-22,ttd
ttd_cmp_00071,Evergreen Retargeting - Gift Guide Online Video,ttd_ag_00983,Retargeting Online Video,ttd_cr_00983,Online Video Creative 2,998877,Northstar Retail,Online Video,618783,4150,33705.51,0.67,54.47,8.12,323,2024-11-23,ttd
ttd_cmp_00071,Holiday Lapsed Customers - Gift Guide CTV,ttd_ag_00984,Retargeting CTV,ttd_cr_00984,CTV Creative 3,998877,Northstar Retail,CTV,488944,15651,7424.99,3.20,15.19,0.47,489,2024-11-24,ttd
ttd_cmp_00071,Evergreen Cart Abandoners - Top Sellers Online Video,ttd_ag_00985,Contextual Online Video,ttd_cr_00985,Online Video Creative 4,998877,Northstar Retail,Online Video,387843,21325,15918.34,5.50,41.04,0.75,657,2024-11-25,ttd
ttd_cmp_00071,Cyber Week Cart Abandoners - Top Sellers Audio,ttd_ag_00986,Contextual Audio,ttd_cr_00986,Audio Creative 5,998877,Northstar Retail,Audio,287949,2610,7131.05,0.91,24.76,2.73,105,2024-11-26,ttd
ttd_cmp_00071,Cyber Week High Intent - Broad Native,ttd_ag_00987,Behavioral Native,ttd_cr_00987,Native Creative 6,998877,Northstar Retail,Native,641873,14047,16953.81,2.19,26.41,1.21,397,2024-11-27,ttd
ttd_cmp_00071,Evergreen Retargeting - Gift Guide CTV,ttd_ag_00988,Lookalike CTV,ttd_cr_00988,CTV Creative 7,998877,Northstar Retail,CTV,406691,18118,4721.76,4.45,11.61,0.26,844,2024-11-28,ttd
ttd_cmp_00071,Holiday Retargeting - Promo Push Audio,ttd_ag_00989,Behavioral Audio,ttd_cr_00989,Audio Creative 8,998877,Northstar Retail,Audio,129332,8405,3195.53,6.50,24.71,0.38,316,2024-11-29,ttd
ttd_cmp_00071,Evergreen Retargeting - Promo Push CTV,ttd_ag_00990,Contextual CTV,ttd_cr_00990,CTV Creative 9,998877,Northstar Retail,CTV,608033,41843,21344.71,6.88,35.10,0.51,1211,2024-11-30,ttd
ttd_cmp_00071,New Arrivals Cart Abandoners - Top Sellers Online Video,ttd_ag_00991,Lookalike Online Video,ttd_cr_00991,Online Video Creative 0,998877,Northstar Retail,Online Video,696769,20589,23064.19,2.95,33.10,1.12,1599,2024-11-01,ttd
ttd_cmp_00071,Cyber Week Retargeting - Promo Push Display,ttd_ag_00992,Retargeting Display,ttd_cr_00992,Display Creative 1,998877,Northstar Retail,Display,323664,7149,4451.72,2.21,13.75,0.62,325,2024-11-02,ttd
ttd_cmp_00071,New Arrivals Retargeting - Promo Push Native,ttd_ag_00993,Contextual Native,ttd_cr_00993,Native Creative 2,998877,Northstar Retail,Native,563849,9009,12543.64,1.60,22.25,1.39,485,2024-11-03,ttd
ttd_cmp_00071,New Arrivals Retargeting - Top Sellers Audio,ttd_ag_00994,Retargeting Audio,ttd_cr_00994,Audio Creative 3,998877,Northstar Retail,Audio,21150,1424,373.09,6.73,17.64,0.26,64,2024-11-04,ttd
ttd_cmp_00072,Cyber Week Cart Abandoners - Gift Guide Native,ttd_ag_00995,Contextual Native,ttd_cr_00995,Native Creative 4,998877,Northstar Retail,Native,456349,17347,16344.88,3.80,35.82,0.94,844,2024-11-05,ttd
ttd_cmp_00072,Holiday Retargeting - Promo Push Online Video,ttd_ag_00996,Retargeting Online Video,ttd_cr_00996,Online Video Creative 5,998877,Northstar Retail,Online Video,209239,3442,4039.27,1.65,19.30,1.17,86,2024-11-06,ttd
ttd_cmp_00072,New Arrivals Retargeting - Gift Guide Online Video,ttd_ag_00997,Retargeting Online Video,ttd_cr_00997,Online Video Creative 6,998877,Northstar Retail,Online Video,890010,26925,29951.46,3.03,33.65,1.11,2066,2024-11-07,ttd
ttd_cmp_00072,Cyber Week Retargeting - Broad Native,ttd_ag_00998,Behavioral Native,ttd_cr_00998,Native Creative 7,998877,Northstar Retail,Native,894373,47289,19211.05,5.29,21.48,0.41,1994,2024-11-08,ttd
ttd_cmp_00072,New Arrivals High Intent - Value Props CTV,ttd_ag_00999,Contextual CTV,ttd_cr_00999,CTV Creative 8,998877,Northstar Retail,CTV,649485,7657,27438.64,1.18,42.25,3.58,267,2024-11-09,ttd
ttd_cmp_00072,Evergreen Prospecting - Value Props Display,ttd_ag_01000,Contextual Display,ttd_cr_01000,Display Creative 9,998877,Northstar Retail,Display,737458,15696,19027.77,2.13,25.80,1.21,899,2024-11-10,ttd
ttd_cmp_00072,Cyber Week Prospecting - Value Props CTV,ttd_ag_01001,Behavioral CTV,ttd_cr_01001,CTV Creative 0,998877,Northstar Retail,CTV,706066,16173,37017.61,2.29,52.43,2.29,345,2024-11-11,ttd
ttd_cmp_00072,Loyalty Cart Abandoners - Value Props CTV,ttd_ag_01002,Contextual CTV,ttd_cr_01002,CTV Creative 1,998877,Northstar Retail,CTV,517390,8130,7900.85,1.57,15.27,0.97,327,2024-11-12,ttd
ttd_cmp_00072,Evergreen Prospecting - Value Props Audio,ttd_ag_01003,Behavioral Audio,ttd_cr_01003,Audio Creative 2,998877,Northstar Retail,Audio,80193,1295,974.21,1.61,12.15,0.75,19,2024-11-13,ttd
ttd_cmp_00072,Loyalty Lookalike - Promo Push Native,ttd_ag_01004,Retargeting Native,ttd_cr_01004,Native Creative 3,998877,Northstar Retail,Native,670087,43509,14562.33,6.49,21.73,0.33,2558,2024-11-14,ttd
ttd_cmp_00072,Black Friday Retargeting - Value Props CTV,ttd_ag_01005,Contextual CTV,ttd_cr_01005,CTV Creative 4,998877,Northstar Retail,CTV,513090,26918,4715.15,5.25,9.19,0.18,1335,2024-11-15,ttd
ttd_cmp_00072,Loyalty Prospecting - Core Terms Display,ttd_ag_01006,Lookalike Display,ttd_cr_01006,Display Creative 5,998877,Northstar Retail,Display,665257,43956,23548.02,6.61,35.40,0.54,2976,2024-11-16,ttd
ttd_cmp_00072,Black Friday Cart Abandoners - Value Props Native,ttd_ag_01007,Contextual Native,ttd_cr_01007,Native Creative 6,998877,Northstar Retail,Native,406808,25037,7215.06,6.15,17.74,0.29,1707,2024-11-17,ttd
ttd_cmp_00072,Evergreen High Intent - Promo Push Display,ttd_ag_01008,Lookalike Display,ttd_cr_01008,Display Creative 7,998877,Northstar Retail,Display,104521,6866,5314.28,6.57,50.84,0.77,342,2024-11-18,ttd
ttd_cmp_00073,Evergreen Cart Abandoners - Top Sellers Online Video,ttd_ag_01009,Lookalike Online Video,ttd_cr_01009,Online Video Creative 8,998877,Northstar Retail,Online Video,50985,204,1452.02,0.40,28.48,7.12,15,2024-11-19,ttd
ttd_cmp_00073,Cyber Week Prospecting - Core Terms Audio,ttd_ag_01010,Contextual Audio,ttd_cr_01010,Audio Creative 9,998877,Northstar Retail,Audio,703472,17378,12535.61,2.47,17.82,0.72,442,2024-11-20,ttd
ttd_cmp_00073,Cyber Week Cart Abandoners - Core Terms Online Video,ttd_ag_01011,Lookalike Online Video,ttd_cr_01011,Online Video Creative 0,998877,Northstar Retail,Online Video,359610,1058,16647.34,0.29,46.29,15.73,56,2024-11-21,ttd
ttd_cmp_00073,New Arrivals Prospecting - Gift Guide Native,ttd_ag_01012,Behavioral Native,ttd_cr_01012,Native Creative 1,998877,Northstar Retail,Native,580650,36591,8464.54,6.30,14.58,0.23,1561,2024-11-22,ttd
ttd_cmp_00073,Loyalty Retargeting - Gift Guide Online Video,ttd_ag_01013,Retargeting Online Video,ttd_cr_01013,Online Video Creative 2,998877,Northstar Retail,Online Video,250934,14707,3762.34,5.86,14.99,0.26,246,2024-11-23,ttd
ttd_cmp_00073,Loyalty Lapsed Customers - Promo Push CTV,ttd_ag_01014,Lookalike CTV,ttd_cr_01014,CTV Creative 3,998877,Northstar Retail,CTV,637070,30792,15206.36,4.83,23.87,0.49,1421,2024-11-24,ttd
ttd_cmp_00073,Evergreen Prospecting - Top Sellers CTV,ttd_ag_01015,Behavioral CTV,ttd_cr_01015,CTV Creative 4,998877,Northstar Retail,CTV,22206,658,254.23,2.97,11.45,0.39,18,2024-11-25,ttd
ttd_cmp_00073,Black Friday Lookalike - Gift Guide Online Video,ttd_ag_01016,Contextual Online Video,ttd_cr_01016,Online Video Creative 5,998877,Northstar Retail,Online Video,865776,49361,12299.15,5.70,14.21,0.25,3183,2024-11-26,ttd
ttd_cmp_00073,Holiday High Intent - Broad Native,ttd_ag_01017,Lookalike Native,ttd_cr_01017,Native Creative 6,998877,Northstar Retail,Native,538660,11930,12117.21,2.21,22.50,1.02,670,2024-11-27,ttd
ttd_cmp_00073,Holiday Cart Abandoners - Value Props CTV,ttd_ag_01018,Lookalike CTV,ttd_cr_01018,CTV Creative 7,998877,Northstar Retail,CTV,455881,30952,6198.08,6.79,13.60,0.20,882,2024-11-28,ttd
ttd_cmp_00073,Loyalty High Intent - Core Terms Online Video,ttd_ag_01019,Retargeting Online Video,ttd_cr_01019,Online Video Creative 8,998877,Northstar Retail,Online Video,471498,31385,3731.99,6.66,7.92,0.12,307,2024-11-29,ttd
ttd_cmp_00073,Black Friday Cart Abandoners - Top Sellers CTV,ttd_ag_01020,Behavioral CTV,ttd_cr_01020,CTV Creative 9,998877,Northstar Retail,CTV,91795,3708,2253.89,4.04,24.55,0.61,76,2024-11-30,ttd
ttd_cmp_00073,Cyber Week Retargeting - Broad Audio,ttd_ag_01021,Lookalike Audio,ttd_cr_01021,Audio Creative 0,998877,Northstar Retail,Audio,788056,22678,23339.81,2.88,29.62,1.03,1440,2024-11-01,ttd
ttd_cmp_00073,Loyalty Retargeting - Promo Push Native,ttd_ag_01022,Retargeting Native,ttd_cr_01022,Native Creative 1,998877,Northstar Retail,Native,558484,29443,22015.05,5.27,39.42,0.75,1571,2024-11-02,ttd
ttd_cmp_00074,Loyalty High Intent - Top Sellers Display,ttd_ag_01023,Lookalike Display,ttd_cr_01023,Display Creative 2,998877,Northstar Retail,Display,80411,3841,2493.56,4.78,31.01,0.65,200,2024-11-03,ttd
ttd_cmp_00074,Evergreen Lookalike - Top Sellers CTV,ttd_ag_01024,Behavioral CTV,ttd_cr_01024,CTV Creative 3,998877,Northstar Retail,CTV,853453,6395,26169.79,0.75,30.66,4.09,411,2024-11-04,ttd
ttd_cmp_00074,New Arrivals Retargeting - Broad Display,ttd_ag_01025,Behavioral Display,ttd_cr_01025,Display Creative 4,998877,Northstar Retail,Display,906441,57664,36481.36,6.36,40.25,0.63,559,2024-11-05,ttd
ttd_cmp_00074,Black Friday High Intent - Promo Push Display,ttd_ag_01026,Retargeting Display,ttd_cr_01026,Display Creative 5,998877,Northstar Retail,Display,649468,37569,22897.66,5.78,35.26,0.61,2092,2024-11-06,ttd
ttd_cmp_00074,Evergreen Cart Abandoners - Core Terms CTV,ttd_ag_01027,Behavioral CTV,ttd_cr_01027,CTV Creative 6,998877,Northstar Retail,CTV,874377,44931,43695.88,5.14,49.97,0.97,1888,2024-11-07,ttd
ttd_cmp_00074,Holiday High Intent - Top Sellers CTV,ttd_ag_01028,Lookalike CTV,ttd_cr_01028,CTV Creative 7,998877,Northstar Retail,CTV,52333,3565,2375.25,6.81,45.39,0.67,67,2024-11-08,ttd
ttd_cmp_00074,Black Friday Prospecting - Promo Push Native,ttd_ag_01029,Lookalike Native,ttd_cr_01029,Native Creative 8,998877,Northstar Retail,Native,377059,20641,9560.89,5.47,25.36,0.46,1341,2024-11-09,ttd
ttd_cmp_00074,Evergreen High Intent - Top Sellers Display,ttd_ag_01030,Retargeting Display,ttd_cr_01030,Display Creative 9,998877,Northstar Retail,Display,403143,24884,12373.04,6.17,30.69,0.50,549,2024-11-10,ttd
ttd_cmp_00074,Black Friday Retargeting - Gift Guide CTV,ttd_ag_01031,Behavioral CTV,ttd_cr_01031,CTV Creative 0,998877,Northstar Retail,CTV,245392,12815,3280.43,5.22,13.37,0.26,490,2024-11-11,ttd
ttd_cmp_00074,Holiday Lapsed Customers - Broad CTV,ttd_ag_01032,Contextual CTV,ttd_cr_01032,CTV Creative 1,998877,Northstar Retail,CTV,150260,4311,3365.46,2.87,22.40,0.78,281,2024-11-12,ttd
ttd_cmp_00074,Evergreen Lapsed Customers - Promo Push Online Video,ttd_ag_01033,Contextual Online Video,ttd_cr_01033,Online Video Creative 2,998877,Northstar Retail,Online Video,522311,32639,12378.97,6.25,23.70,0.38,1902,2024-11-13,ttd
ttd_cmp_00074,Evergreen Prospecting - Core Terms Audio,ttd_ag_01034,Behavioral Audio,ttd_cr_01034,Audio Creative 3,998877,Northstar Retail,Audio,825991,17047,20213.41,2.06,24.47,1.19,943,2024-11-14,ttd
