campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,account_id,account_name,publisher_platform,platform_position,impressions,clicks,inline_link_clicks,spend,ctr,inline_link_click_ctr,cpm,cpc,purchases,date_start,platform
meta_cmp_0084,Loyalty Retargeting - Value Props instagram_reels,meta_adset_01005,Lookalike 2pct,meta_ad_01005,Static 2,act_2345678901,Northstar Retail,instagram,instagram_reels,69837,2665,2185,2312.21,3.82,3.13,33.11,0.87,203,11/15/2024,meta
meta_cmp_0084,Holiday Prospecting - Value Props instagram_reels,meta_adset_01006,Site Visitors 30d,meta_ad_01006,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_reels,787264,56730,46519,37044.74,7.21,5.91,47.06,0.65,3514,11/16/2024,meta
meta_cmp_0084,Black Friday Prospecting - Core Terms instagram_reels,meta_adset_01007,Lookalike 2pct,meta_ad_01007,Carousel 4,act_2345678901,Northstar Retail,instagram,instagram_reels,816542,50088,41072,17725.97,6.13,5.03,21.71,0.35,2439,11/17/2024,meta
meta_cmp_0084,Black Friday Lapsed Customers - Top Sellers audience_network,meta_adset_01008,Site Visitors 30d,meta_ad_01008,Carousel 5,act_2345678901,Northstar Retail,audience,audience_network,665037,31679,25977,26618.48,4.76,3.91,40.03,0.84,2127,11/18/2024,meta
meta_cmp_0085,Loyalty Lookalike - Gift Guide facebook_feed,meta_adset_01009,Broad 18-44,meta_ad_01009,Static 0,act_2345678901,Northstar Retail,facebook,facebook_feed,536023,34605,28376,16228.98,6.46,5.29,30.28,0.47,420,11/19/2024,meta
meta_cmp_0085,New Arrivals Cart Abandoners - Core Terms facebook_feed,meta_adset_01010,Site Visitors 30d,meta_ad_01010,Carousel 1,act_2345678901,Northstar Retail,facebook,facebook_feed,532618,23307,19112,10494.56,4.38,3.59,19.70,0.45,1320,11/20/2024,meta
meta_cmp_0085,Black Friday High Intent - Broad facebook_feed,meta_adset_01011,Lookalike 2pct,meta_ad_01011,UGC Video 2,act_2345678901,Northstar Retail,facebook,facebook_feed,530643,32917,26992,26830.67,6.20,5.09,50.56,0.82,578,11/21/2024,meta
meta_cmp_0085,Holiday Lapsed Customers - Gift Guide facebook_feed,meta_adset_01012,Broad 18-44,meta_ad_01012,Collection 3,act_2345678901,Northstar Retail,facebook,facebook_feed,310182,16798,13774,13955.84,5.42,4.44,44.99,0.83,1255,11/22/2024,meta
meta_cmp_0085,Loyalty Lookalike - Broad instagram_reels,meta_adset_01013,Lookalike 2pct,meta_ad_01013,Static 4,act_2345678901,Northstar Retail,instagram,instagram_reels,169306,11881,9742,5673.87,7.02,5.75,33.51,0.48,683,11/23/2024,meta
meta_cmp_0085,Black Friday Prospecting - Gift Guide audience_network,meta_adset_01014,Site Visitors 30d,meta_ad_01014,Collection 5,act_2345678901,Northstar Retail,audience,audience_network,794489,50244,41200,19715.27,6.32,5.19,24.82,0.39,2755,11/24/2024,meta
meta_cmp_0085,Cyber Week Cart Abandoners - Top Sellers instagram_stories,meta_adset_01015,Lookalike 2pct,meta_ad_01015,Static 0,act_2345678901,Northstar Retail,instagram,instagram_stories,283389,8656,7098,3791.83,3.05,2.50,13.38,0.44,647,11/25/2024,meta
meta_cmp_0085,Holiday Retargeting - Gift Guide instagram_stories,meta_adset_01016,Broad 18-44,meta_ad_01016,Static 1,act_2345678901,Northstar Retail,instagram,instagram_stories,684071,10244,8400,22840.33,1.50,1.23,33.39,2.23,519,11/26/2024,meta
meta_cmp_0085,Evergreen Cart Abandoners - Gift Guide instagram_reels,meta_adset_01017,Lookalike 2pct,meta_ad_01017,Collection 2,act_2345678901,Northstar Retail,instagram,instagram_reels,898116,55116,45195,9894.77,6.14,5.03,11.02,0.18,4018,11/27/2024,meta
meta_cmp_0085,New Arrivals High Intent - Promo Push instagram_reels,meta_adset_01018,Broad 18-44,meta_ad_01018,Carousel 3,act_2345678901,Northstar Retail,instagram,instagram_reels,29766,1387,1137,1256.95,4.66,3.82,42.23,0.91,96,11/28/2024,meta
meta_cmp_0085,Cyber Week Retargeting - Top Sellers facebook_feed,meta_adset_01019,Purchasers 180d,meta_ad_01019,UGC Video 4,act_2345678901,Northstar Retail,facebook,facebook_feed,679485,12354,10130,22533.04,1.82,1.49,33.16,1.82,810,11/29/2024,meta
meta_cmp_0085,Holiday Cart Abandoners - Broad instagram_reels,meta_adset_01020,Site Visitors 30d,meta_ad_01020,Collection 5,act_2345678901,Northstar Retail,instagram,instagram_reels,774213,31465,25801,33109.67,4.06,3.33,42.77,1.05,1128,11/30/2024,meta
meta_cmp_0086,New Arrivals High Intent - Top Sellers instagram_reels,meta_adset_01021,Lookalike 2pct,meta_ad_01021,Carousel 0,act_2345678901,Northstar Retail,instagram,instagram_reels,826640,41415,33960,12243.51,5.01,4.11,14.81,0.30,1307,11/01/2024,meta
meta_cmp_0086,Loyalty Lapsed Customers - Value Props instagram_stories,meta_adset_01022,Broad 18-44,meta_ad_01022,Carousel 1,act_2345678901,Northstar Retail,instagram,instagram_stories,903299,30831,25281,24548.07,3.41,2.80,27.18,0.80,549,11/02/2024,meta
meta_cmp_0086,Black Friday Lapsed Customers - Top Sellers instagram_stories,meta_adset_01023,Broad 18-44,meta_ad_01023,Static 2,act_2345678901,Northstar Retail,instagram,instagram_stories,683636,48439,39720,27775.40,7.09,5.81,40.63,0.57,1073,11/03/2024,meta
meta_cmp_0086,New Arrivals High Intent - Broad audience_network,meta_adset_01024,Site Visitors 30d,meta_ad_01024,Carousel 3,act_2345678901,Northstar Retail,audience,audience_network,244115,11660,9561,5780.81,4.78,3.92,23.68,0.50,232,11/04/2024,meta
meta_cmp_0086,New Arrivals Retargeting - Top Sellers facebook_feed,meta_adset_01025,Broad 18-44,meta_ad_01025,Static 4,act_2345678901,Northstar Retail,facebook,facebook_feed,209699,15647,12831,3819.60,7.46,6.12,18.21,0.24,650,11/05/2024,meta
meta_cmp_0086,Loyalty High Intent - Gift Guide instagram_stories,meta_adset_01026,Purchasers 180d,meta_ad_01026,Carousel 5,act_2345678901,Northstar Retail,instagram,instagram_stories,741004,3996,3277,26047.00,0.54,0.44,35.15,6.52,221,11/06/2024,meta
meta_cmp_0086,Evergreen Lapsed Customers - Promo Push facebook_feed,meta_adset_01027,Purchasers 180d,meta_ad_01027,Collection 0,act_2345678901,Northstar Retail,facebook,facebook_feed,928430,7047,5779,22267.24,0.76,0.62,23.98,3.16,167,11/07/2024,meta
meta_cmp_0086,Holiday Lapsed Customers - Broad audience_network,meta_adset_01028,Broad 18-44,meta_ad_01028,Collection 1,act_2345678901,Northstar Retail,audience,audience_network,888320,13240,10857,47215.01,1.49,1.22,53.15,3.57,561,11/08/2024,meta
meta_cmp_0086,Black Friday Cart Abandoners - Value Props facebook_feed,meta_adset_01029,Lookalike 2pct,meta_ad_01029,Collection 2,act_2345678901,Northstar Retail,facebook,facebook_feed,643263,2018,1655,31156.76,0.31,0.26,48.44,15.44,21,11/09/2024,meta
meta_cmp_0086,Holiday High Intent - Promo Push instagram_stories,meta_adset_01030,Site Visitors 30d,meta_ad_01030,Static 3,act_2345678901,Northstar Retail,instagram,instagram_stories,78748,4887,4007,570.75,6.21,5.09,7.25,0.12,57,11/10/2024,meta
meta_cmp_0086,New Arrivals Lapsed Customers - Gift Guide instagram_reels,meta_adset_01031,Site Visitors 30d,meta_ad_01031,Static 4,act_2345678901,Northstar Retail,instagram,instagram_reels,683561,10175,8344,23874.53,1.49,1.22,34.93,2.35,663,11/11/2024,meta
meta_cmp_0086,Evergreen Cart Abandoners - Broad facebook_feed,meta_adset_01032,Lookalike 2pct,meta_ad_01032,Carousel 5,act_2345678901,Northstar Retail,facebook,facebook_feed,852506,6016,4933,30606.64,0.71,0.58,35.90,5.09,343,11/12/2024,meta
meta_cmp_0087,Evergreen Lapsed Customers - Top Sellers audience_network,meta_adset_01033,Purchasers 180d,meta_ad_01033,Collection 0,act_2345678901,Northstar Retail,audience,audience_network,43001,2873,2356,1813.20,6.68,5.48,42.17,0.63,196,11/13/2024,meta
meta_cmp_0087,Black Friday Prospecting - Broad audience_network,meta_adset_01034,Lookalike 2pct,meta_ad_01034,Carousel 1,act_2345678901,Northstar Retail,audience,audience_network,59720,4621,3789,1153.68,7.74,6.34,19.32,0.25,303,11/14/2024,meta
meta_cmp_0087,Holiday Lapsed Customers - Core Terms facebook_feed,meta_adset_01035,Lookalike 2pct,meta_ad_01035,Static 2,act_2345678901,Northstar Retail,facebook,facebook_feed,423478,24718,20269,3025.55,5.84,4.79,7.14,0.12,958,11/15/2024,meta
meta_cmp_0087,New Arrivals Prospecting - Core Terms audience_network,meta_adset_01036,Broad 18-44,meta_ad_01036,UGC Video 3,act_2345678901,Northstar Retail,audience,audience_network,801044,51160,41951,26187.13,6.39,5.24,32.69,0.51,3068,11/16/2024,meta
meta_cmp_0087,Black Friday Lookalike - Core Terms facebook_feed,meta_adset_01037,Site Visitors 30d,meta_ad_01037,UGC Video 4,act_2345678901,Northstar Retail,facebook,facebook_feed,734898,15714,12885,15642.52,2.14,1.75,21.29,1.00,848,11/17/2024,meta
meta_cmp_0087,New Arrivals Cart Abandoners - Broad instagram_stories,meta_adset_01038,Broad 18-44,meta_ad_01038,Collection 5,act_2345678901,Northstar Retail,instagram,instagram_stories,907980,5800,4756,37033.91,0.64,0.52,40.79,6.39,427,11/18/2024,meta
meta_cmp_0087,New Arrivals Cart Abandoners - Promo Push instagram_reels,meta_adset_01039,Site Visitors 30d,meta_ad_01039,Carousel 0,act_2345678901,Northstar Retail,instagram,instagram_reels,191910,13063,10712,2284.77,6.81,5.58,11.91,0.17,633,11/19/2024,meta
meta_cmp_0087,Black Friday Lapsed Customers - Core Terms audience_network,meta_adset_01040,Broad 18-44,meta_ad_01040,Static 1,act_2345678901,Northstar Retail,audience,audience_network,763401,22056,18086,27636.83,2.89,2.37,36.20,1.25,1132,11/20/2024,meta
meta_cmp_0087,Evergreen Lapsed Customers - Promo Push instagram_reels,meta_adset_01041,Site Visitors 30d,meta_ad_01041,Collection 2,act_2345678901,Northstar Retail,instagram,instagram_reels,797584,10610,8700,12210.54,1.33,1.09,15.31,1.15,823,11/21/2024,meta
meta_cmp_0087,Evergreen Lapsed Customers - Gift Guide facebook_feed,meta_adset_01042,Broad 18-44,meta_ad_01042,Static 3,act_2345678901,Northstar Retail,facebook,facebook_feed,183105,2792,2289,2433.77,1.52,1.25,13.29,0.87,126,11/22/2024,meta
meta_cmp_0087,Loyalty Prospecting - Promo Push audience_network,meta_adset_01043,Lookalike 2pct,meta_ad_01043,Collection 4,act_2345678901,Northstar Retail,audience,audience_network,154054,6420,5264,3169.53,4.17,3.42,20.57,0.49,188,11/23/2024,meta
meta_cmp_0087,Loyalty Prospecting - Promo Push audience_network,meta_adset_01044,Purchasers 180d,meta_ad_01044,Collection 5,act_2345678901,Northstar Retail,audience,audience_network,359307,4660,3821,5057.11,1.30,1.06,14.07,1.09,199,11/24/2024,meta
meta_cmp_0088,Evergreen Retargeting - Core Terms instagram_reels,meta_adset_01045,Broad 18-44,meta_ad_01045,UGC Video 0,act_2345678901,Northstar Retail,instagram,instagram_reels,385490,23572,19329,14016.01,6.11,5.01,36.36,0.59,1124,11/25/2024,meta
meta_cmp_0088,Black Friday Prospecting - Broad audience_network,meta_adset_01046,Lookalike 2pct,meta_ad_01046,UGC Video 1,act_2345678901,Northstar Retail,audience,audience_network,924966,30498,25008,7739.99,3.30,2.70,8.37,0.25,818,11/26/2024,meta
meta_cmp_0088,New Arrivals High Intent - Value Props instagram_reels,meta_adset_01047,Site Visitors 30d,meta_ad_01047,UGC Video 2,act_2345678901,Northstar Retail,instagram,instagram_reels,761876,58393,47882,26154.13,7.66,6.28,34.33,0.45,492,11/27/2024,meta
meta_cmp_0088,Evergreen Lapsed Customers - Broad instagram_reels,meta_adset_01048,Lookalike 2pct,meta_ad_01048,Static 3,act_2345678901,Northstar Retail,instagram,instagram_reels,912226,53360,43755,13082.91,5.85,4.80,14.34,0.25,3742,11/28/2024,meta
meta_cmp_0088,Loyalty Cart Abandoners - Promo Push instagram_reels,meta_adset_01049,Lookalike 2pct,meta_ad_01049,Carousel 4,act_2345678901,Northstar Retail,instagram,instagram_reels,912895,42850,35137,24110.32,4.69,3.85,26.41,0.56,2304,11/29/2024,meta
meta_cmp_0088,Cyber Week Retargeting - Broad audience_network,meta_adset_01050,Purchasers 180d,meta_ad_01050,UGC Video 5,act_2345678901,Northstar Retail,audience,audience_network,703921,36505,29934,14309.30,5.19,4.25,20.33,0.39,1929,11/30/2024,meta
meta_cmp_0088,Loyalty Lookalike - Gift Guide audience_network,meta_adset_01051,Broad 18-44,meta_ad_01051,Carousel 0,act_2345678901,Northstar Retail,audience,audience_network,688311,11833,9703,34536.65,1.72,1.41,50.18,2.92,656,11/01/2024,meta
meta_cmp_0088,Cyber Week Lapsed Customers - Gift Guide instagram_stories,meta_adset_01052,Purchasers 180d,meta_ad_01052,Collection 1,act_2345678901,Northstar Retail,instagram,instagram_stories,944067,64637,53002,32125.77,6.85,5.61,34.03,0.50,4609,11/02/2024,meta
meta_cmp_0088,Black Friday Lapsed Customers - Broad instagram_stories,meta_adset_01053,Site Visitors 30d,meta_ad_01053,Carousel 2,act_2345678901,Northstar Retail,instagram,instagram_stories,866642,4790,3928,33808.93,0.55,0.45,39.01,7.06,250,11/03/2024,meta
meta_cmp_0088,Cyber Week Prospecting - Broad facebook_feed,meta_adset_01054,Broad 18-44,meta_ad_01054,UGC Video 3,act_2345678901,Northstar Retail,facebook,facebook_feed,266097,2403,1970,8540.35,0.90,0.74,32.09,3.55,63,11/04/2024,meta
meta_cmp_0088,New Arrivals Cart Abandoners - Value Props facebook_feed,meta_adset_01055,Site Visitors 30d,meta_ad_01055,Static 4,act_2345678901,Northstar Retail,facebook,facebook_feed,878693,52105,42726,43944.00,5.93,4.86,50.01,0.84,3247,11/05/2024,meta
meta_cmp_0088,New Arrivals Cart Abandoners - Value Props audience_network,meta_adset_01056,Lookalike 2pct,meta_ad_01056,Static 5,act_2345678901,Northstar Retail,audience,audience_network,117686,1210,992,5474.84,1.03,0.84,46.52,4.52,88,11/06/2024,meta
meta_cmp_0089,Holiday Lapsed Customers - Core Terms instagram_stories,meta_adset_01057,Purchasers 180d,meta_ad_01057,Static 0,act_2345678901,Northstar Retail,instagram,instagram_stories,442602,2764,2266,16540.36,0.62,0.51,37.37,5.98,55,11/07/2024,meta
meta_cmp_0089,Loyalty High Intent - Value Props facebook_feed,meta_adset_01058,Lookalike 2pct,meta_ad_01058,UGC Video 1,act_2345678901,Northstar Retail,facebook,facebook_feed,488496,34115,27974,17424.59,6.98,5.73,35.67,0.51,2334,11/08/2024,meta
meta_cmp_0089,Evergreen Retargeting - Core Terms instagram_stories,meta_adset_01059,Lookalike 2pct,meta_ad_01059,UGC Video 2,act_2345678901,Northstar Retail,instagram,instagram_stories,806476,12903,10580,9502.51,1.60,1.31,11.78,0.74,823,11/09/2024,meta
meta_cmp_0089,Loyalty High Intent - Top Sellers facebook_feed,meta_adset_01060,Purchasers 180d,meta_ad_01060,UGC Video 3,act_2345678901,Northstar Retail,facebook,facebook_feed,870812,36730,30119,29310.20,4.22,3.46,33.66,0.80,1681,11/10/2024,meta
meta_cmp_0089,Cyber Week High Intent - Gift Guide facebook_feed,meta_adset_01061,Broad 18-44,meta_ad_01061,Collection 4,act_2345678901,Northstar Retail,facebook,facebook_feed,575093,1451,1190,30264.05,0.25,0.21,52.62,20.86,42,11/11/2024,meta
meta_cmp_0089,Loyalty Cart Abandoners - Promo Push audience_network,meta_adset_01062,Purchasers 180d,meta_ad_01062,Carousel 5,act_2345678901,Northstar Retail,audience,audience_network,431807,5850,4797,23174.10,1.35,1.11,53.67,3.96,82,11/12/2024,meta
meta_cmp_0089,Cyber Week Retargeting - Value Props instagram_stories,meta_adset_01063,Lookalike 2pct,meta_ad_01063,UGC Video 0,act_2345678901,Northstar Retail,instagram,instagram_stories,41222,294,241,347.38,0.71,0.58,8.43,1.18,17,11/13/2024,meta
meta_cmp_0089,Holiday Cart Abandoners - Broad facebook_feed,meta_adset_01064,Site Visitors 30d,meta_ad_01064,UGC Video 1,act_2345678901,Northstar Retail,facebook,facebook_feed,545457,24280,19910,13389.49,4.45,3.65,24.55,0.55,325,11/14/2024,meta
meta_cmp_0089,New Arrivals Lookalike - Core Terms instagram_reels,meta_adset_01065,Lookalike 2pct,meta_ad_01065,UGC Video 2,act_2345678901,Northstar Retail,instagram,instagram_reels,401309,13316,10919,18288.08,3.32,2.72,45.57,1.37,238,11/15/2024,meta
meta_cmp_0089,Cyber Week Prospecting - Value Props audience_network,meta_adset_01066,Broad 18-44,meta_ad_01066,UGC Video 3,act_2345678901,Northstar Retail,audience,audience_network,642106,26108,21409,10988.20,4.07,3.33,17.11,0.42,1548,11/16/2024,meta
meta_cmp_0089,New Arrivals High Intent - Core Terms instagram_stories,meta_adset_01067,Site Visitors 30d,meta_ad_01067,Carousel 4,act_2345678901,Northstar Retail,instagram,instagram_stories,300152,6384,5235,16103.20,2.13,1.74,53.65,2.52,116,11/17/2024,meta
meta_cmp_0089,New Arrivals Cart Abandoners - Core Terms facebook_feed,meta_adset_01068,Purchasers 180d,meta_ad_01068,UGC Video 5,act_2345678901,Northstar Retail,facebook,facebook_feed,169479,574,471,6643.56,0.34,0.28,39.20,11.57,41,11/18/2024,meta
meta_cmp_0090,Evergreen Cart Abandoners - Promo Push instagram_stories,meta_adset_01069,Broad 18-44,meta_ad_01069,Static 0,act_2345678901,Northstar Retail,instagram,instagram_stories,113428,340,279,2677.76,0.30,0.25,23.61,7.88,5,11/19/2024,meta
meta_cmp_0090,Black Friday Prospecting - Top Sellers instagram_reels,meta_adset_01070,Purchasers 180d,meta_ad_01070,UGC Video 1,act_2345678901,Northstar Retail,instagram,instagram_reels,393526,17658,14480,3889.72,4.49,3.68,9.88,0.22,1320,11/20/2024,meta
meta_cmp_0090,Cyber Week Lookalike - Top Sellers instagram_stories,meta_adset_01071,Broad 18-44,meta_ad_01071,Static 2,act_2345678901,Northstar Retail,instagram,instagram_stories,909753,58018,47575,49888.95,6.38,5.23,54.84,0.86,773,11/21/2024,meta
meta_cmp_0090,New Arrivals Retargeting - Broad audience_network,meta_adset_01072,Lookalike 2pct,meta_ad_01072,Carousel 3,act_2345678901,Northstar Retail,audience,audience_network,361970,1951,1600,8214.26,0.54,0.44,22.69,4.21,81,11/22/2024,meta
meta_cmp_0090,Cyber Week Lapsed Customers - Broad instagram_stories,meta_adset_01073,Site Visitors 30d,meta_ad_01073,Static 4,act_2345678901,Northstar Retail,instagram,instagram_stories,308160,15515,12722,3423.15,5.03,4.13,11.11,0.22,1065,11/23/2024,meta
meta_cmp_0090,New Arrivals Cart Abandoners - Gift Guide facebook_feed,meta_adset_01074,Purchasers 180d,meta_ad_01074,Carousel 5,act_2345678901,Northstar Retail,facebook,facebook_feed,780739,31011,25429,11122.02,3.97,3.26,14.25,0.36,1055,11/24/2024,meta
meta_cmp_0090,Holiday Retargeting - Value Props instagram_stories,meta_adset_01075,Lookalike 2pct,meta_ad_01075,Collection 0,act_2345678901,Northstar Retail,instagram,instagram_stories,745228,13634,11180,32821.88,1.83,1.50,44.04,2.41,234,11/25/2024,meta
meta_cmp_0090,Black Friday Cart Abandoners - Value Props instagram_reels,meta_adset_01076,Site Visitors 30d,meta_ad_01076,UGC Video 1,act_2345678901,Northstar Retail,instagram,instagram_reels,516062,34434,28236,6626.06,6.67,5.47,12.84,0.19,594,11/26/2024,meta
meta_cmp_0090,Holiday Retargeting - Top Sellers instagram_stories,meta_adset_01077,Site Visitors 30d,meta_ad_01077,Collection 2,act_2345678901,Northstar Retail,instagram,instagram_stories,477061,3024,2480,25081.51,0.63,0.52,52.58,8.29,85,11/27/2024,meta
meta_cmp_0090,Holiday Retargeting - Value Props audience_network,meta_adset_01078,Site Visitors 30d,meta_ad_01078,Carousel 3,act_2345678901,Northstar Retail,audience,audience_network,937833,44906,36823,9616.38,4.79,3.93,10.25,0.21,2747,11/28/2024,meta
meta_cmp_0090,New Arrivals Cart Abandoners - Core Terms instagram_reels,meta_adset_01079,Site Visitors 30d,meta_ad_01079,Collection 4,act_2345678901,Northstar Retail,instagram,instagram_reels,640808,26638,21843,12310.86,4.16,3.41,19.21,0.46,1619,11/29/2024,meta
meta_cmp_0090,New Arrivals Prospecting - Broad facebook_feed,meta_adset_01080,Purchasers 180d,meta_ad_01080,Collection 5,act_2345678901,Northstar Retail,facebook,facebook_feed,290217,9130,7487,11897.52,3.15,2.58,41.00,1.30,701,11/30/2024,meta
meta_cmp_0091,Evergreen Cart Abandoners - Top Sellers instagram_stories,meta_adset_01081,Lookalike 2pct,meta_ad_01081,Collection 0,act_2345678901,Northstar Retail,instagram,instagram_stories,187134,1999,1639,2949.82,1.07,0.88,15.76,1.48,146,11/01/2024,meta
meta_cmp_0091,Cyber Week Lookalike - Value Props facebook_feed,meta_adset_01082,Site Visitors 30d,meta_ad_01082,Collection 1,act_2345678901,Northstar Retail,facebook,facebook_feed,568932,16501,13531,25256.29,2.90,2.38,44.39,1.53,419,11/02/2024,meta
meta_cmp_0091,Evergreen High Intent - Gift Guide instagram_reels,meta_adset_01083,Site Visitors 30d,meta_ad_01083,UGC Video 2,act_2345678901,Northstar Retail,instagram,instagram_reels,436987,14451,11850,8373.80,3.31,2.71,19.16,0.58,622,11/03/2024,meta
meta_cmp_0091,Loyalty High Intent - Broad instagram_reels,meta_adset_01084,Broad 18-44,meta_ad_01084,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_reels,288142,4298,3524,4917.69,1.49,1.22,17.07,1.14,311,11/04/2024,meta
meta_cmp_0091,New Arrivals High Intent - Top Sellers audience_network,meta_adset_01085,Site Visitors 30d,meta_ad_01085,Static 4,act_2345678901,Northstar Retail,audience,audience_network,867825,11117,9116,31977.06,1.28,1.05,36.85,2.88,473,11/05/2024,meta
meta_cmp_0091,Black Friday Lapsed Customers - Promo Push facebook_feed,meta_adset_01086,Broad 18-44,meta_ad_01086,Carousel 5,act_2345678901,Northstar Retail,facebook,facebook_feed,17489,1100,902,806.89,6.29,5.16,46.14,0.73,19,11/06/2024,meta
meta_cmp_0091,Evergreen Retargeting - Gift Guide instagram_stories,meta_adset_01087,Lookalike 2pct,meta_ad_01087,Collection 0,act_2345678901,Northstar Retail,instagram,instagram_stories,216875,8167,6697,4785.07,3.77,3.09,22.06,0.59,603,11/07/2024,meta
meta_cmp_0091,Loyalty Prospecting - Gift Guide audience_network,meta_adset_01088,Broad 18-44,meta_ad_01088,Collection 1,act_2345678901,Northstar Retail,audience,audience_network,384612,21437,17578,10323.64,5.57,4.57,26.84,0.48,900,11/08/2024,meta
meta_cmp_0091,Cyber Week Lookalike - Broad audience_network,meta_adset_01089,Broad 18-44,meta_ad_01089,Carousel 2,act_2345678901,Northstar Retail,audience,audience_network,913377,13203,10826,18555.57,1.45,1.19,20.32,1.41,200,11/09/2024,meta
meta_cmp_0091,Holiday Lapsed Customers - Top Sellers instagram_stories,meta_adset_01090,Purchasers 180d,meta_ad_01090,Static 3,act_2345678901,Northstar Retail,instagram,instagram_stories,415106,15507,12716,20143.89,3.74,3.06,48.53,1.30,808,11/10/2024,meta
meta_cmp_0091,Black Friday Lookalike - Core Terms audience_network,meta_adset_01091,Broad 18-44,meta_ad_01091,Static 4,act_2345678901,Northstar Retail,audience,audience_network,89258,3453,2831,4182.35,3.87,3.17,46.86,1.21,72,11/11/2024,meta
meta_cmp_0091,Evergreen Lapsed Customers - Core Terms facebook_feed,meta_adset_01092,Purchasers 180d,meta_ad_01092,UGC Video 5,act_2345678901,Northstar Retail,facebook,facebook_feed,909103,25459,20876,18239.30,2.80,2.30,20.06,0.72,877,11/12/2024,meta
meta_cmp_0092,New Arrivals Cart Abandoners - Broad instagram_reels,meta_adset_01093,Purchasers 180d,meta_ad_01093,Static 0,act_2345678901,Northstar Retail,instagram,instagram_reels,180798,11404,9351,9421.32,6.31,5.17,52.11,0.83,483,11/13/2024,meta
meta_cmp_0092,Loyalty Lookalike - Promo Push facebook_feed,meta_adset_01094,Purchasers 180d,meta_ad_01094,Static 1,act_2345678901,Northstar Retail,facebook,facebook_feed,473825,36645,30049,21240.19,7.73,6.34,44.83,0.58,2757,11/14/2024,meta
meta_cmp_0092,Evergreen High Intent - Gift Guide instagram_reels,meta_adset_01095,Lookalike 2pct,meta_ad_01095,Collection 2,act_2345678901,Northstar Retail,instagram,instagram_reels,108000,4634,3800,1722.81,4.29,3.52,15.95,0.37,327,11/15/2024,meta
meta_cmp_0092,Black Friday Lookalike - Gift Guide instagram_stories,meta_adset_01096,Site Visitors 30d,meta_ad_01096,Collection 3,act_2345678901,Northstar Retail,instagram,instagram_stories,284393,3857,3163,4035.49,1.36,1.11,14.19,1.05,85,11/16/2024,meta
meta_cmp_0092,Evergreen Retargeting - Broad instagram_stories,meta_adset_01097,Lookalike 2pct,meta_ad_01097,Carousel 4,act_2345678901,Northstar Retail,instagram,instagram_stories,73546,4103,3364,688.77,5.58,4.58,9.37,0.17,182,11/17/2024,meta
meta_cmp_0092,New Arrivals Cart Abandoners - Core Terms instagram_stories,meta_adset_01098,Site Visitors 30d,meta_ad_01098,Static 5,act_2345678901,Northstar Retail,instagram,instagram_stories,323600,3655,2997,11088.03,1.13,0.93,34.26,3.03,91,11/18/2024,meta
meta_cmp_0092,Loyalty High Intent - Value Props audience_network,meta_adset_01099,Site Visitors 30d,meta_ad_01099,Carousel 0,act_2345678901,Northstar Retail,audience,audience_network,927727,39980,32784,9762.11,4.31,3.53,10.52,0.24,2092,11/19/2024,meta
meta_cmp_0092,Evergreen Lapsed Customers - Gift Guide audience_network,meta_adset_01100,Lookalike 2pct,meta_ad_01100,Carousel 1,act_2345678901,Northstar Retail,audience,audience_network,817295,44676,36634,7245.57,5.47,4.48,8.87,0.16,2129,11/20/2024,meta
meta_cmp_0092,Holiday Cart Abandoners - Core Terms audience_network,meta_adset_01101,Site Visitors 30d,meta_ad_01101,UGC Video 2,act_2345678901,Northstar Retail,audience,audience_network,316929,11049,9060,4787.94,3.49,2.86,15.11,0.43,344,11/21/2024,meta
meta_cmp_0092,Holiday Cart Abandoners - Gift Guide instagram_stories,meta_adset_01102,Lookalike 2pct,meta_ad_01102,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_stories,881856,34884,28605,45255.50,3.96,3.24,51.32,1.30,2407,11/22/2024,meta
meta_cmp_0092,Evergreen Cart Abandoners - Top Sellers instagram_stories,meta_adset_01103,Broad 18-44,meta_ad_01103,Collection 4,act_2345678901,Northstar Retail,instagram,instagram_stories,170913,6127,5024,5468.91,3.58,2.94,32.00,0.89,229,11/23/2024,meta
meta_cmp_0092,Loyalty Prospecting - Value Props facebook_feed,meta_adset_01104,Broad 18-44,meta_ad_01104,Static 5,act_2345678901,Northstar Retail,facebook,facebook_feed,943790,58195,47720,11130.89,6.17,5.06,11.79,0.19,1720,11/24/2024,meta
meta_cmp_0093,New Arrivals Lookalike - Value Props audience_network,meta_adset_01105,Purchasers 180d,meta_ad_01105,Collection 0,act_2345678901,Northstar Retail,audience,audience_network,562404,23396,19185,13400.33,4.16,3.41,23.83,0.57,1671,11/25/2024,meta
meta_cmp_0093,Loyalty High Intent - Top Sellers facebook_feed,meta_adset_01106,Site Visitors 30d,meta_ad_01106,Carousel 1,act_2345678901,Northstar Retail,facebook,facebook_feed,44485,2486,2039,1393.94,5.59,4.58,31.34,0.56,125,11/26/2024,meta
meta_cmp_0093,Loyalty Lookalike - Top Sellers audience_network,meta_adset_01107,Site Visitors 30d,meta_ad_01107,Static 2,act_2345678901,Northstar Retail,audience,audience_network,915756,27207,22310,40988.34,2.97,2.44,44.76,1.51,388,11/27/2024,meta
